HPC_index,name,metal_smiles,organ_smiles,topo,LCD,PLD,VF,GSA,VSA,C2H4_100,C2H6_100
94,hMOF-1000132,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1[CH]C2Br', 'O=C([O-])c1[c]cc(C(=O)[O-])c2c1[C][C]2Br']",rna,5.07304,4.34634,0.43517,384.39782,912.31176,35.71633715,4.515935891
95,hMOF-1000133,[V],"['O=C([O-])c1ccc(-c2cc(Br)c(-c3ccc(C(=O)[O-])c(Br)c3Br)c(Br)c2Br)c(Br)c1', 'O=C([O-])c1[c]cc(C(=O)[O-])c2c1[CH][CH]2']",rna,6.35138,5.08462,0.644172,1115.060995,1842.384497,58.73278036,7.645799101
96,hMOF-1000134,[V],"['O=C([O-])c1cc(Br)c(C(=O)[O-])c2c1C(Br)C2Br', 'O=C([O-])c1[c]cc(C(=O)[O-])c2c1[CH]C2(Br)Br']",rna,4.1807,1.95052,0.313086,170.216121,403.984419,19.89096003,1.414461003
97,hMOF-1000136,[V],"['[N][C]1[C]2c3cc(C(=O)[O-])c4c(c3C(=O)[O-])C(C4C#N)N12', 'N#Cc1cc(-c2ccc(-c3cc(C#N)c(C(=O)[O-])c(C#N)c3C#N)cc2C#N)c(C#N)cc1C(=O)[O-]']",rna,4.99056,3.51082,0.431987,931.169937,986.02317,38.13344458,2.480452587
98,hMOF-1000137,[V],"['[N][C]1[C]2c3c(C#N)c(C(=O)[O-])c4c(c3C(=O)[O-])C(C4C#N)N12', 'N#Cc1cc(C(=O)[O-])ccc1-c1ccc(-c2ccc(C(=O)[O-])c(C#N)c2C#N)c(C#N)c1C#N']",rna,6.65536,4.92588,0.582335,1710.955398,1811.706545,75.41242772,8.606664901
99,hMOF-1000138,[V],"['N#Cc1cc(C(=O)[O-])ccc1-c1c(C#N)cc(-c2ccc(C(=O)[O-])c(C#N)c2C#N)c(C#N)c1C#N', '[N][C]1[C]2c3c(C#N)c(C(=O)[O-])c4c(c3C(=O)[O-])C(C4C#N)N12']",rna,6.23354,4.68967,0.562545,1630.419917,1776.319744,76.86428614,8.759553199
100,hMOF-1000139,[V],"['CCOC1c2c(C(=O)[O-])cc([O])c(C(=O)O)c2C1OCC', '[CH2]COC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(OCC)OCC']",rna,4.1973,2.56546,0.104825,6.732519,11.664404,10.77775937,0.015235306
101,hMOF-1000141,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2', 'O=C([O-])c1ccc(C(=O)[O-])c2c1C(F)C2F']",rna,4.93986,2.96382,0.375723,498.227943,610.023413,27.60853243,2.241392484
102,hMOF-1000142,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2', 'O=C([O-])c1cc(F)c(C(=O)[O-])c2c1C(F)(F)C2']",rna,5.46781,3.80827,0.419235,538.454572,680.831167,31.10496806,2.445639976
103,hMOF-1000144,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1[CH]C2', 'O=C([O-])c1ccc(C(=O)[O-])c2c1C(Br)C2Br']",rna,5.30268,4.53761,0.474514,708.746225,1184.345744,46.56636298,5.50460265
104,hMOF-1000145,[V],"['O=C([O-])c1[c]cc(C(=O)[O-])c2c1[CH]C2Br', 'O=C([O-])c1cc(Br)c(C(=O)[O-])c2c1C(Br)C2(Br)Br']",rna,4.18063,2.18686,0.304627,168.016198,398.761525,20.29977475,1.841899349
105,hMOF-1000146,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1C(Br)C2(Br)Br', 'O=C([O-])c1ccc(C(=O)[O-])c2c1CC2']",rna,5.51903,3.02275,0.380361,332.067499,554.90004,39.01932107,3.228500117
106,hMOF-1000147,[V],"['CC1(C)c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(C)C', 'CC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1C']",rna,6.14714,5.09555,0.416204,647.309547,861.957258,58.56873112,9.351590697
107,hMOF-1000148,[V],"['NC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(N)N', 'NC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1N']",rna,6.37437,5.16627,0.44039,802.891878,1052.894853,57.75188905,7.704967817
108,hMOF-1000149,[V],"['NC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(N)N', 'NC1(N)c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1(N)N']",rna,4.91769,2.81419,0.2911,264.623331,364.707766,27.26864809,2.701057154
109,hMOF-1000152,[V],['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2O'],rna,6.59571,5.4258,0.492871,1000.46494,1216.082674,55.43736589,6.958553567
110,hMOF-1000153,[V],"['N#CC1Cc2c(C(=O)[O-])ccc(C(=O)[O-])c21', '[N]C12[N][C]1c1cc(C(=O)[O-])c3c(c1C(=O)[O-])C2C3(C#N)C#N']",rna,5.72001,4.78105,0.423773,691.254013,983.37391,52.7691347,7.072997038
111,hMOF-1000154,[V],"['N#CC1Cc2c(C(=O)[O-])ccc(C(=O)[O-])c21', 'N#CC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1C#N']",rna,5.01024,4.18861,0.420713,823.937899,1080.412136,56.53369749,5.958284456
112,hMOF-1000155,[V],"['[CH2]COC1(OCC)c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1OCC', 'CCOC1c2c(C(=O)[O-])ccc(C(=O)O)c2C1OCC']",rna,3.56786,2.06412,0.0677017,0,0,8.48E-05,0
113,hMOF-1000163,[V],"['O=C([O-])c1ccc(C(=O)[O-])c(Cl)c1', 'O=C([O-])C#CC(=O)[O-]']",rna,5.96834,5.46513,0.618262,1521.391771,1772.079582,79.9283173,10.58459479
114,hMOF-1000165,[V],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1ccc(C(=O)[O-])c(Br)c1']",rna,4.97984,3.62976,0.462635,807.518275,1034.636809,28.78845026,1.892536031
115,hMOF-1000167,[V],"['Cc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,4.60206,3.52863,0.457224,726.283114,807.104113,17.47285478,0.527729287
116,hMOF-1000168,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCc1cc(C(=O)[O-])ccc1C(=O)[O-]']",rna,5.97878,4.96235,0.622786,1511.990426,1735.808782,88.40179197,11.90059324
117,hMOF-1000176,[V],"['COc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,5.81996,4.54735,0.558045,1536.501191,1771.885715,78.30130187,9.423261897
118,hMOF-1000177,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCOc1cc(C(=O)[O-])c(OCC)cc1C(=O)[O-]']",rna,5.3101,4.04248,0.550984,1158.368926,1512.126639,77.81808409,10.3250201
119,hMOF-1000178,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCCOc1cc(C(=O)[O-])ccc1C(=O)[O-]']",rna,5.60587,4.88744,0.624527,1372.144357,1683.22209,83.3283758,13.15188984
120,hMOF-1000179,[V],"['O=C([O-])c1c[c]c(-c2[c]c(F)c(C(=O)[O-])c(F)c2)cc1F', 'O=C([O-])C#CC(=O)[O-]']",rna,4.44046,3.0891,0.524244,1280.75268,1371.800979,27.25475281,1.101807195
121,hMOF-1000180,[V],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1ccc(-c2ccc(C(=O)[O-])c(F)c2F)cc1F']",rna,5.96824,5.52672,0.66698,1938.748906,1946.896596,92.69383406,11.674872
122,hMOF-1000181,[V],"['O=C([O-])c1ccc(-c2cc(F)c(C(=O)[O-])c(F)c2)c(F)c1', 'O=C([O-])C#CC(=O)[O-]']",rna,5.96828,5.52672,0.669389,1939.750599,1947.902498,92.88213706,11.76867767
123,hMOF-1000182,[V],"['O=C([O-])c1cc(F)c(-c2cc(F)c(C(=O)[O-])c(F)c2F)cc1F', 'O=C([O-])C#CC(=O)[O-]']",rna,5.93402,5.49828,0.676052,1811.416803,1940.210147,92.13087564,12.21585058
124,hMOF-1000183,[V],"['O=C([O-])c1c[c]c(-c2[c]c(Cl)c(C(=O)[O-])cc2Cl)cc1', 'O=C([O-])C#CC(=O)[O-]']",rna,4.25577,3.38575,0.5443,1026.846365,1191.156043,53.48534304,2.932210847
125,hMOF-1000193,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCCc1cc(-c2ccc(C(=O)[O-])cc2CCC)ccc1C(=O)[O-]']",rna,5.95925,5.49841,0.665367,1846.499576,1957.90047,109.793009,15.64756532
126,hMOF-1000194,[V],"['Nc1cc(-c2ccc(C(=O)[O-])cc2N)ccc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,5.00803,3.58051,0.508915,1140.106549,1094.134745,21.0273626,0.549135404
127,hMOF-1000198,[V],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1c[c]c(-c2c(O)cc(C(=O)[O-])c(O)c2O)cc1']",rna,5.95955,5.28356,0.668446,1951.621817,1996.204757,99.57220744,12.90787619
128,hMOF-1000199,[V],"['O=C([O-])C#CC(=O)[O-]', 'N#Cc1cc(-c2ccc(C(=O)[O-])cc2)c(C#N)cc1C(=O)[O-]']",rna,4.9798,3.62979,0.500639,1256.315799,1252.350299,30.00525041,1.497932751
129,hMOF-1000203,[V],"['CCOc1cc(-c2ccc(C(=O)[O-])cc2OCC)ccc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,3.89999,2.50388,0.346799,336.167255,358.910845,15.97087252,0.29436998
130,hMOF-1000204,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCOc1cc(C(=O)[O-])c(OCC)c2c1-c1ccc(C(=O)[O-])c(OCC)c1OCO2']",rna,3.83765,2.60743,0.292856,138.679802,182.13797,32.27350898,1.314018646
131,hMOF-1000207,[V],"['O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])cc3)cc2)cc1', 'O=C([O-])C#CC(=O)[O-]']",rna,6.10491,5.49845,0.645388,2610.467792,2114.53645,86.96497754,10.21347343
132,hMOF-1000208,[V],"['O=C([O-])c1ccc(-c2c(F)cc(-c3cc(F)c(C(=O)[O-])c(F)c3F)cc2F)cc1', 'O=C([O-])C#CC(=O)[O-]']",rna,4.97979,3.62907,0.521391,1330.065289,1249.780645,23.67788366,1.077282847
133,hMOF-1000209,[V],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])c(F)c3)c(F)c2)c(F)c1']",rna,6.00624,5.48238,0.651955,2246.375088,2110.748135,89.24543041,11.27925022
134,hMOF-1000212,[V],"['O=C([O-])c1[c][c]c(-c2c(Br)cc(-c3[c]cc(C(=O)[O-])c[c]3)cc2Br)c[c]1', 'O=C([O-])C#CC(=O)[O-]']",rna,5.96823,5.31803,0.696203,1172.250233,1882.274246,72.25752262,10.06472002
135,hMOF-1000214,[V],"['Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3)cc2)c(C)c(C)c1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,5.07891,3.80714,0.504067,1152.974948,1003.832082,21.39726377,0.789171448
136,hMOF-1000215,[V],"['CCc1cc(-c2ccc(C(=O)[O-])c(CC)c2CC)ccc1-c1ccc(C(=O)[O-])cc1', 'O=C([O-])C#CC(=O)[O-]']",rna,6.5909,5.49845,0.581019,1716.515518,1598.545463,102.0958541,12.69583616
137,hMOF-1000216,[V],"['O=C([O-])C#CC(=O)[O-]', 'Nc1cc(-c2c(N)cc(-c3c(N)c(N)c(C(=O)[O-])c(N)c3N)c(N)c2N)c(N)cc1C(=O)[O-]']",rna,4.73763,3.14573,0.36464,239.023169,240.154082,8.568885226,0.105329076
138,hMOF-1000217,[V],"['O=C([O-])C#CC(=O)[O-]', 'Nc1cc(C(=O)[O-])ccc1-c1ccc(-c2c(N)cc(C(=O)[O-])c(N)c2N)c(N)c1']",rna,5.00667,3.62927,0.488025,841.394733,772.569786,20.86872782,0.700250098
139,hMOF-1000219,[V],"['O=C([O-])C1=CC=C(c2cc(-c3ccccc3)c(-c3ccc(C(=O)[O-])cc3)c(-c3ccccc3)c2-c2[c]cccc2)C[CH]1', 'O=C([O-])C#CC(=O)[O-]']",rna,5.38263,4.09159,0.305391,529.909325,603.526654,47.35178445,4.419958264
140,hMOF-1000226,[V],"['N#Cc1cc(-c2c(C#N)cc(-c3ccc(C(=O)[O-])cc3)c(C#N)c2C#N)c(C#N)cc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,5.95938,5.49845,0.568483,1708.143424,1691.372576,77.82838526,9.771241924
141,hMOF-1000227,[V],"['N#Cc1cc(-c2cc(C#N)c(-c3ccc(C(=O)[O-])c(C#N)c3C#N)c(C#N)c2C#N)c(C#N)cc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",rna,5.87591,5.49845,0.588198,1569.335799,1667.020269,84.13578407,11.73106609
142,hMOF-1000230,[V],"['O=C([O-])C#CC(=O)[O-]', '[CH2]Oc1cc(-c2ccc(C(=O)[O-])cc2OCC)c(OCC)cc1-c1ccc(C(=O)[O-])c(OCC)c1OCC']",rna,4.18858,3.06493,0.288933,67.221952,75.78325,4.893462603,0.012233507
143,hMOF-1000235,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2', 'O=C([O-])C#CC(=O)[O-]']",rna,5.28967,4.886,0.58362,1487.173198,1699.455893,83.51477776,11.34920883
144,hMOF-1000236,[V],"['O=C([O-])c1[c]cc(C(=O)[O-])c2c1[C](F)C2F', 'O=C([O-])C#CC(=O)[O-]']",rna,5.22203,4.66441,0.5642,1233.90949,1642.728102,74.63240019,10.43934265
145,hMOF-1000237,[V],"['O=C([O-])c1[c]cc(C(=O)[O-])c2c1[CH]C2(Cl)Cl', 'O=C([O-])C#CC(=O)[O-]']",rna,5.22203,4.21478,0.578058,1037.738393,1560.548994,72.36854321,9.711224899
146,hMOF-1000238,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1C(Cl)C2(Cl)Cl', 'O=C([O-])C#CC(=O)[O-]']",rna,4.80498,4.02886,0.528212,1162.48614,1643.213868,74.6692838,8.606960514
147,hMOF-1000239,[V],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1ccc(C(=O)[O-])c2c1C(Cl)C2Cl']",rna,5.17907,4.12881,0.561551,1231.525308,1629.652375,79.30702258,9.962555121
148,hMOF-1000243,[V],"['O=C([O-])c1[c]cc(C(=O)[O-])c2c1[CH]C2', 'O=C([O-])C#CC(=O)[O-]']",rna,5.28967,4.69588,0.610818,1057.146556,1645.170695,67.50132348,10.45034574
149,hMOF-1000244,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCc1cc(C(=O)[O-])c2c(c1C(=O)[O-])C(CC)C2']",rna,3.80222,2.33628,0.239253,80.054105,103.252215,14.13968592,0.095532948
150,hMOF-1000245,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCC1c2c(C(=O)[O-])ccc(C(=O)[O-])c2C1CC']",rna,5.10935,3.31428,0.409649,401.891489,518.351145,76.92740046,7.419540102
151,hMOF-1000249,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c1CC2c1ccccc1', 'O=C([O-])C#CC(=O)[O-]']",rna,3.89251,2.37901,0.205381,47.206666,63.358618,3.742291869,0.019450076
152,hMOF-1000253,[V],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1cc(O)c(C(=O)[O-])c2c1C(O)(O)C2O']",rna,3.84423,2.57729,0.294114,188.776015,247.381444,11.33230625,0.222961802
153,hMOF-1000254,[V],"['O=C([O-])c1cc(O)c(C(=O)[O-])c2c1C(O)C2O', 'O=C([O-])C#CC(=O)[O-]']",rna,5.05951,4.47276,0.559335,1318.090883,1672.028106,80.19111665,10.72343591
154,hMOF-1000255,[V],"['O=C([O-])c1[c][c]c(C(=O)[O-])c2c1C[C]2O', 'O=C([O-])C#CC(=O)[O-]']",rna,5.28967,3.85846,0.555005,1290.461277,1691.084155,76.11862136,11.63295856
155,hMOF-1000258,[V],"['[N][C]1[C]2c3cc(C(=O)[O-])c4c(c3C(=O)[O-])C(C4C#N)N12', 'O=C([O-])C#CC(=O)[O-]']",rna,4.30621,3.54449,0.48714,753.98515,1009.854515,71.39786967,7.080925033
156,hMOF-1000260,[V],"['[O]c1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2', 'O=C([O-])C#CC(=O)[O-]']",rna,5.22203,4.39861,0.547398,1258.268955,1536.88262,82.7722082,11.20616347
157,hMOF-1000262,[V],"['O=C([O-])C#CC(=O)[O-]', 'CCOC1Cc2c(C(=O)[O-])cc([O])c(C(=O)[O-])c21']",rna,4.82032,3.63482,0.351027,452.809334,621.989737,42.44653086,4.818583324
158,hMOF-1000269,[V],['O=C([O-])C#Cc1ccc(C#CC(=O)[O-])c(F)c1'],rna,12.66733,12.25538,0.76266,3138.287396,1802.45572,26.33862116,1.140401115
159,hMOF-1000270,[V],"['O=C([O-])c1cc(Cl)c(C(=O)[O-])cc1Cl', 'O=C([O-])C#Cc1ccc(C#CC(=O)[O-])c(Cl)c1']",rna,7.68532,7.16324,0.698625,2050.539361,1845.081652,71.54088476,7.12694589
160,hMOF-1000271,[V],"['O=C([O-])C#Cc1[c]cc(C#CC(=O)[O-])c(Cl)[c]1', 'O=C([O-])c1[c]cc(C(=O)[O-])c[c]1']",rna,7.59069,7.11067,0.726199,1825.535098,1827.075588,95.54090239,10.75326998
161,hMOF-1000272,[V],"['O=C([O-])C#Cc1ccc(C#CC(=O)[O-])c(Br)c1', 'O=C([O-])c1[c][c]c(C(=O)[O-])[c][c]1']",rna,7.68543,7.16313,0.740377,1375.187363,1824.626938,74.54652158,8.582861642
162,hMOF-1000273,[V],"['O=C([O-])c1ccc(C(=O)[O-])cc1', 'Cc1c(C(=O)[O-])ccc(C(=O)[O-])c1C']",rna,5.98423,4.94312,0.527011,1455.007446,1587.172997,59.33137816,6.551778204
163,hMOF-1000274,[V],"['Cc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'Cc1cc(C#CC(=O)[O-])c(C)cc1C#CC(=O)[O-]']",rna,7.5752,6.70458,0.663395,2192.136532,1775.543413,63.35958141,6.027195339
164,hMOF-1000275,[V],"['Cc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]', 'Cc1c(C(=O)[O-])ccc(C(=O)[O-])c1C']",rna,8.05053,7.16239,0.681238,2261.181589,1831.431697,76.48455838,7.681484114
165,hMOF-1000277,[V],"['CCc1cc(C#CC(=O)[O-])c(CC)cc1C#CC(=O)[O-]', 'CCc1cc(C(=O)[O-])ccc1[C][O]']",rna,7.48019,5.84052,0.642911,2052.400871,1789.033764,76.7252227,8.217795568
166,hMOF-1000279,[V],"['O=C([O-])c1ccc(C(=O)[O-])cc1', 'CCCc1cc(C#CC(=O)[O-])c(CCC)cc1C#CC(=O)[O-]']",rna,7.38308,5.69925,0.617902,2032.466504,1771.657405,78.56370019,8.556671306
167,hMOF-1000280,[V],"['O=C([O-])c1ccc(C(=O)[O-])cc1', 'Nc1cc(C#CC(=O)[O-])cc(N)c1C#CC(=O)[O-]']",rna,7.7697,7.12223,0.684243,2363.395901,1872.484856,62.40471203,5.830051743
168,hMOF-1000281,[V],"['Nc1c(N)c(C#CC(=O)[O-])c(N)c(N)c1C#CC(=O)[O-]', 'Nc1c(C(=O)[O-])ccc(C(=O)[O-])c1N']",rna,7.04443,6.56164,0.663023,2044.378839,1799.816596,73.53731061,7.342349684
169,hMOF-1000283,[V],"['O=C([O-])c1cc(-c2ccccc2)c(C(=O)[O-])cc1-c1ccccc1', 'O=C([O-])C#Cc1ccc(C#CC(=O)[O-])cc1']",rna,6.11959,4.32212,0.535895,1781.910035,1731.051818,71.4711401,6.65340662
170,hMOF-1000284,[V],"['O=C([O-])c1ccc(C(=O)[O-])cc1', 'O=C([O-])C#Cc1ccc(C#CC(=O)[O-])c(O)c1']",rna,7.7697,7.04666,0.683559,2483.516004,1916.549614,54.51745652,4.667495931
171,hMOF-1000286,[V],['N#Cc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]'],rna,12.6671,12.21075,0.756988,2992.57656,1759.395748,30.46214978,1.610544448
172,hMOF-1000288,[V],['COc1cc(C#CC(=O)[O-])c(OC)cc1C#CC(=O)[O-]'],rna,8.3354,7.26385,0.669124,3299.896191,2163.596174,39.51119202,2.603885303
173,hMOF-1000289,[V],"['COc1[c]c(C#CC(=O)[O-])c([O])cc1C#CC(=O)[O-]', 'COc1cc(C(=O)[O-])ccc1C(=O)[O-]']",rna,7.24439,6.15292,0.627846,1937.789557,1791.288717,83.05488099,8.924486099
174,hMOF-1000290,[V],"['CCOc1cc(C#CC(=O)[O-])cc(OCC)c1C#CC(=O)[O-]', 'CCOc1cc(C#CC(=O)[O-])c(OCC)cc1C#CC(=O)[O-]']",rna,8.1455,7.03505,0.55544,2229.810487,1582.921107,19.61790883,0.781210396
175,hMOF-1000291,[V],"['CCCOc1c(C#CC(=O)[O-])ccc(C#CC(=O)[O-])c1OCCC', 'CCCOc1c(C#CC(=O)[O-])c[c]c(C#CC(=O)[O-])c1[O]']",rna,10.41601,9.49821,0.677449,2019.450507,1656.45488,95.88204665,10.78701089
176,hMOF-1000292,[V],"['O=C([O-])c1ccc(-c2ccc(C(=O)[O-])c(F)c2)c(F)c1', 'O=C([O-])C#Cc1cc(F)c(C#CC(=O)[O-])c(F)c1']",rna,10.35917,9.75984,0.695654,3087.359938,2114.698733,24.07859771,0.97050356
177,hMOF-1000293,[V],"['O=C([O-])C#Cc1ccc(C#CC(=O)[O-])c(F)c1', 'O=C([O-])c1ccc(-c2ccc(C(=O)[O-])c(F)c2F)cc1F']",rna,9.4473,8.83958,0.690522,3122.418605,2138.712297,22.103325,0.838336299
178,hMOF-1000294,[V],"['O=C([O-])c1cc(Cl)c(-c2cc(Cl)c(C(=O)[O-])c(Cl)c2)c(Cl)c1', 'O=C([O-])C#Cc1[c]cc(C#CC(=O)[O-])c(Cl)[c]1']",rna,8.38291,7.82151,0.689896,2479.091218,2134.446254,44.51659719,2.862644161
179,hMOF-1000295,[V],"['O=C([O-])C#Cc1[c][c]c(C#CC(=O)[O-])[c][c]1', 'O=C([O-])c1[c]cc(-c2[c]cc(C(=O)[O-])cc2Br)[c]c1']",rna,11.24364,10.89747,0.817824,1317.875134,1669.599656,78.90608375,8.984964457
180,hMOF-1000296,[V],"['CCc1c(C(=O)[O-])ccc(-c2ccc(C(=O)[O-])cc2)c1CC', 'CCc1c(C#CC(=O)[O-])ccc(C#CC(=O)[O-])c1CC']",rna,10.97491,9.35083,0.694737,2330.328249,1693.793189,76.04102788,7.174603339
181,hMOF-1000299,[V],"['O=C([O-])C#Cc1ccc(C#CC(=O)[O-])cc1', 'O=C([O-])c1cc(-c2ccccc2)c(-c2cc(-c3ccccc3)c(C(=O)[O-])c(-c3ccccc3)c2)cc1-c1ccccc1']",rna,6.94825,5.33912,0.445338,1306.215552,1210.640195,44.0931663,3.690316723
182,hMOF-1000300,[V],"['O=C([O-])c1ccc(-c2c(-c3ccccc3)cc(C(=O)[O-])c(-c3ccccc3)c2-c2ccccc2)cc1-c1ccccc1', 'O=C([O-])C#Cc1ccc(C#CC(=O)[O-])cc1']",rna,5.94838,4.2232,0.392203,862.184792,799.089231,30.69111311,1.933397543
183,hMOF-1000301,[V],"['N#Cc1cc(-c2cc(C#N)c(C(=O)[O-])c(C#N)c2)ccc1C(=O)[O-]', 'N#Cc1c(C#CC(=O)[O-])ccc(C#CC(=O)[O-])c1C#N']",rna,8.63737,7.94591,0.649573,2743.438071,2030.681971,25.50960494,1.101222581
184,hMOF-1000302,[V],"['COc1cc(C(=O)[O-])ccc1-c1ccc(C(=O)[O-])c([O])c1OC', 'COc1cc(C#CC(=O)[O-])c(OC)cc1C#CC(=O)[O-]']",rna,10.55867,9.14402,0.679103,2225.783524,1705.630069,64.02346542,5.816890764
185,hMOF-1000305,[V],"['O=C([O-])c1ccc(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1', 'O=C([O-])C#Cc1ccc(C#CC(=O)[O-])c(F)c1F']",rna,11.5322,10.31816,0.749332,2712.269659,1724.069709,36.05688698,2.457941461
186,hMOF-1000306,[V],"['O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3F)c(F)c2)c(F)c1', 'O=C([O-])C#Cc1cc(F)c(C#CC(=O)[O-])cc1F']",rna,9.85259,9.36676,0.692609,2964.70566,1884.572296,18.45348734,0.718580457
187,hMOF-1000307,[V],"['O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])cc3Cl)cc2)cc1', 'O=C([O-])C#Cc1ccc(C#CC(=O)[O-])c(Cl)c1Cl']",rna,12.46079,10.86566,0.753381,2757.805154,1702.760018,42.08889876,2.961623355
188,hMOF-1000308,[V],"['O=C([O-])c1[c]cc(-c2cc(Cl)c(-c3ccc(C(=O)[O-])cc3Cl)c(Cl)c2Cl)c(Cl)[c]1', 'O=C([O-])C#Cc1c(Cl)c(Cl)c(C#CC(=O)[O-])c(Cl)c1Cl']",rna,9.91151,8.68607,0.727735,2752.865566,2311.409318,57.49908269,4.909984142
189,hMOF-1000309,[V],"['O=C([O-])c1[c]cc(-c2cc(Cl)c(-c3ccc(C(=O)[O-])cc3)c(Cl)c2Cl)c[c]1', 'O=C([O-])C#Cc1[c]cc(C#CC(=O)[O-])c[c]1']",rna,10.75283,9.62951,0.750151,2423.169745,1765.367813,54.04809847,4.777507587
190,hMOF-1000310,[V],"['O=C([O-])c1ccc(-c2ccc(-c3cc(Br)c(C(=O)[O-])cc3Br)cc2)cc1', 'O=C([O-])C#Cc1ccc(C#CC(=O)[O-])c(Br)c1']",rna,10.9275,10.1659,0.705904,2686.674281,1947.787439,18.72377414,0.761647162
191,hMOF-1000311,[V],"['O=C([O-])C#Cc1ccc(C#CC(=O)[O-])cc1', 'Cc1cc(-c2c(C)cc(-c3ccc(C(=O)[O-])cc3C)c(C)c2C)[c]cc1C(=O)[O-]']",rna,11.29293,10.05016,0.738333,3747.875764,2256.05625,57.46799816,4.57948858
192,hMOF-1000312,[V],"['Cc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]', 'Cc1cc(-c2ccc(-c3cc(C)c(C(=O)[O-])c(C)c3C)c(C)c2C)c(C)c(C)c1C(=O)[O-]']",rna,9.51871,8.99188,0.630094,2511.647004,1597.197245,21.23247928,0.778966573
193,hMOF-1000313,[V],"['CCCc1cc(C(=O)[O-])ccc1-c1ccc(-c2ccc(C(=O)[O-])cc2)cc1', 'CCCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]']",rna,11.65022,10.97409,0.731557,2808.204088,1690.455392,54.48462654,4.428987634
194,hMOF-1000314,[V],"['Nc1c(C#CC(=O)[O-])ccc(C#CC(=O)[O-])c1N', 'Nc1cc(C#CC(=O)[O-])c(N)c(N)c1C#CC(=O)[O-]']",rna,9.19667,7.7894,0.711827,3845.53429,2353.960762,29.84871319,1.408236772
195,hMOF-1000318,[V],"['[O]c1c(C#CC(=O)[O-])[c]cc(C#CC(=O)[O-])c1O', 'O=C([O-])C#Cc1cc(O)c(C#CC(=O)[O-])c(O)c1O']",rna,12.02577,11.43462,0.75466,2822.350877,1784.75067,32.2848113,1.805711272
196,hMOF-1000319,[V],"['N#Cc1cc(C#CC(=O)[O-])c(C#N)cc1C#CC(=O)[O-]', 'N#Cc1cc(-c2c(C#N)cc(-c3ccc(C(=O)[O-])cc3C#N)c(C#N)c2C#N)ccc1C(=O)[O-]']",rna,10.18746,9.20831,0.71275,2660.016759,1796.245211,50.35281006,4.190087044
